"rf","obs","res","station_european_code","country_code","component_code","component_caption","year","airid","country_is","type_of_st","alt10_enh","NO2_2010","Xcoord","Ycoord","clc10_100p","clc10_10p","clc10_12p","clc10_15p","clc10_18p","clc10_1p","clc10_20p","clc10_25p","clc10_2p","clc10_30p","clc10_35p","clc10_3p","clc10_40p","clc10_4p","clc10_50p","clc10_5p","clc10_60p","clc10_6p","clc10_70p","clc10_7p","clc10_80p","clc10_8p","clc10p","clc14_100p","clc14_10p","clc14_12p","clc14_15p","clc14_18p","clc14_1p","clc14_20p","clc14_25p","clc14_2p","clc14_30p","clc14_35p","clc14_3p","clc14_40p","clc14_4p","clc14_50p","clc14_5p","clc14_60p","clc14_6p","clc14_70p","clc14_7p","clc14_80p","clc14_8p","clc14p","clc3_100p","clc3_10p","clc3_12p","clc3_15p","clc3_18p","clc3_1p","clc3_20p","clc3_25p","clc3_2p","clc3_30p","clc3_35p","clc3_3p","clc3_40p","clc3_4p","clc3_50p","clc3_5p","clc3_60p","clc3_6p","clc3_70p","clc3_7p","clc3_80p","clc3_8p","clc3p","clc5_100p","clc5_10p","clc5_12p","clc5_15p","clc5_18p","clc5_1p","clc5_20p","clc5_25p","clc5_2p","clc5_30p","clc5_35p","clc5_3p","clc5_40p","clc5_4p","clc5_50p","clc5_5p","clc5_60p","clc5_6p","clc5_70p","clc5_7p","clc5_80p","clc5_8p","clc5p","clc7_10p","clc7_1p","clc7_2p","clc7_3p","clc7_4p","clc7_5p","clc7_6p","clc7_7p","clc7_8p","clc7p","MAJRDS_EU_100p","MAJRDS_EU_10p","MAJRDS_EU_1p","MAJRDS_EU_20p","MAJRDS_EU_2p","MAJRDS_EU_3p","MAJRDS_EU_4p","MAJRDS_EU_50p","MAJRDS_EU_5p","MAJRDS_EU_7p","MAJRDS_EUp","ROADS_EU_100p","ROADS_EU_10p","ROADS_EU_1p","ROADS_EU_20p","ROADS_EU_2p","ROADS_EU_3p","ROADS_EU_4p","ROADS_EU_50p","ROADS_EU_5p","ROADS_EU_7p","ROADS_EUp","no2_10MACC","no2_10SAT","XY","RES","RES_1","RES_2","RES_3","RES_4","RES_5","RES_6","RES_7","RES_8","RES_10","RES_12","RES_15","RES_18","RES_20","RES_25","RES_30","RES_35","RES_40","RES_50","RES_60","RES_70","RES_80","RES_100","REGION","strata_run5","pop2011","DEHM_NO2_2010","PREDNO2LURFULL","climate_zone","zone.name","zoneID","index","nfold","x_trun","y_trun","alt_t","df_type"
26.0122414333333,20.663,-5.34924143333332,"DETH060","DE",8,"NO2","2006",2383,"DE","Background",497,18.75,4368287.4,3060385.174,2981,202,264,380,488,5,579,678,13,729,798,28,898,44,1315,67,1903,87,2096,110,2387,139,1,-23642,-39,-82,-218,-402,0,-549,-1140,0,-1946,-2838,0,-3717,0,-5648,-1,-7943,-3,-10849,-5,-14444,-10,0,426,5,17,48,91,0,119,170,0,178,178,0,178,0,178,0,216,0,246,0,272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,-1,-5,-13,-23,-34,-48,0,122504,0,0,9144,0,0,0,32854,0,0,0,257126,4974,229,20874,562,1393,2039,86317,2724,3487,0,12.48203754,1.387883544,1.34e+13,1,5,13,28,44,67,87,110,138,197,247,332,397,460,508,551,620,720,1137,1687,1850,2077,2517,3,5,2506,7.554842351,23.76843,5,"Alpine",1,572,5,0.593585549793512,0.428868774752524,-0.637932542517302,"test"
32.3318674333333,42.641,10.3091325666667,"DK0021A","DK",8,"NO2","2006",2404,"DK","Traffic",8,38.478,4315988.516,3772179.602,7830,227,320,514,704,5,848,1314,11,1919,2539,22,3122,35,4260,55,5297,76,6046,100,6766,134,1,-5909,-80,-99,-140,-175,0,-199,-269,-2,-408,-610,-7,-892,-14,-1365,-26,-1862,-37,-2551,-48,-3399,-59,0,1216,33,41,59,83,0,100,149,0,224,320,0,450,0,659,0,831,2,1067,7,1165,16,0,211,2,6,13,22,0,38,70,0,92,105,0,106,0,106,0,106,0,106,0,134,0,0,-10,0,0,0,0,0,0,-1,-4,0,80568,0,0,0,0,0,0,32070,0,0,0,369834,10319,1027,32330,1721,2377,2863,178688,3534,5090,274,8.514439583,1.249041557,1.63e+13,1,5,11,22,35,55,74,93,118,192,269,418,567,675,1059,1567,2076,2497,3164,3741,3958,4252,5154,1,2,6011,4.666417681,26.22435,6,"Continental",3,575,5,0.575386447923113,0.633849265087757,-0.106427725905536,"test"
26.9509416333333,33.884,6.93305836666667,"DK0031A","DK",8,"NO2","2006",2426,"DK","Traffic",11,31.52,4345971.626,3587800.256,7819,317,441,698,975,5,1199,1782,13,2369,3002,29,3721,49,5142,81,6201,113,6745,149,7177,197,1,-1887,0,0,0,0,0,0,0,0,0,0,0,-32,0,-107,0,-224,0,-421,0,-785,0,0,972,42,81,158,224,0,268,402,0,481,535,0,540,0,702,0,956,2,972,4,972,10,0,218,0,0,1,17,0,31,64,0,93,127,0,188,0,218,0,218,0,218,0,218,0,0,0,0,0,0,0,0,0,0,0,0,65200,0,0,0,0,0,0,9626,0,0,0,382365,16544,215,50908,601,1458,2423,180206,4069,7493,110,8.663190842,1.523112655,1.56e+13,1,5,13,29,49,81,111,145,187,275,360,539,734,900,1316,1795,2340,2993,4222,5020,5442,5840,6355,1,2,6092,6.150211997,27.83894,6,"Continental",3,579,5,0.585820048634007,0.580752236979566,-0.117277641975968,"test"
32.0119328,20.57,-11.4419328,"DK0052A","DK",8,"NO2","2006",2438,"DK","Background",12,20.495,4333267.037,3671942.321,8513,306,407,622,837,5,1012,1465,13,1970,2520,29,3036,49,4362,81,5716,113,6657,149,7324,197,1,-11370,0,0,0,-1,0,-12,-124,0,-359,-704,0,-1165,0,-2335,0,-3635,0,-5214,0,-7132,0,0,1248,54,77,125,151,0,165,195,0,220,249,0,249,0,341,2,642,7,959,18,1100,29,0,414,0,11,54,126,0,189,304,0,366,411,0,414,0,414,0,414,0,414,0,414,0,0,-11,0,0,0,0,0,0,0,0,0,132398,139,0,12156,0,0,0,38974,0,0,0,394085,13022,0,47210,381,878,1475,163444,2263,3727,0,10.43364048,1.38124001,1.59e+13,1,5,12,19,29,48,68,90,124,202,265,379,493,591,899,1317,1793,2306,3540,4593,5217,5743,6738,1,2,12704,6.334285518,24.04811,4,"Atlantic",2,583,5,0.581399072663802,0.604983224274565,-0.120677698006369,"test"
8.59266426666666,6.589,-2.00366426666666,"ES0008R","ES",8,"NO2","2006",2442,"ES","Background",124,5.344,3124538.989,2377922.713,348,10,17,27,48,0,59,82,0,88,120,0,142,0,142,0,142,0,148,0,271,0,0,-24587,-172,-259,-486,-711,-5,-865,-1307,-13,-1825,-2559,-27,-3515,-40,-5683,-52,-8196,-63,-11138,-78,-14892,-101,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39231,1775,0,8501,0,0,0,20802,0,0,0,162198,4434,0,20827,0,0,0,58637,101,923,0,4.951714516,0.606094122,7.43e+12,0,0,0,0,0,0,0,0,0,10,17,27,48,59,82,88,120,142,142,142,148,271,348,4,3,85,2.321785107,7.90824,9,"Atlantic",2,585,5,0.160782738304527,0.232335219011947,-0.324311568599562,"test"
5.7320942,5.989,0.256905799999998,"ES0016R","ES",8,"NO2","2006",2449,"ES","Background",547,3.209,2879445.991,2340642.116,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,31,0,93,0,0,-12688,-147,-223,-407,-610,-2,-752,-1152,-5,-1521,-1943,-13,-2465,-22,-3456,-33,-4433,-44,-6032,-57,-8033,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41343,0,0,2316,0,0,0,11728,0,0,0,304993,1943,0,8674,0,0,0,65203,100,874,0,3.509333611,0.695648849,6.74e+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,93,113,4,3,0,2.718540068,6.03455,9,"Atlantic",2,591,5,0.0754946384987341,0.221599261054926,-0.668887885401018,"test"
7.45106663333334,3.905,-3.54606663333334,"ES0316A","ES",8,"NO2","2006",2488,"ES","Industrial",571,4.489,3453644.746,2042136.397,584,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,222,0,290,0,327,0,0,-8681,-23,-58,-130,-247,0,-319,-460,0,-570,-722,0,-915,0,-1556,0,-2430,0,-3684,0,-4981,-1,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,68,0,68,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24640,1800,0,4447,0,0,34,10885,400,1000,0,88518,1800,0,5243,0,0,34,26769,400,1000,0,4.345815659,0.755507529,7.05e+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,87,87,87,123,4,5,0,2.235344355,7.67916,13,"Southern",5,598,5,0.275305816804211,0.135636451792121,-0.683248475274114,"test"
33.0376182333334,20.776,-12.2616182333334,"ES0557A","ES",8,"NO2","2006",2530,"ES","Industrial",17,14.619,2935010.353,1597235.529,4096,82,122,199,290,0,355,483,0,679,878,0,1135,2,1782,6,2172,10,2382,18,2996,38,0,-25237,-235,-319,-510,-719,-5,-902,-1478,-13,-2135,-2892,-29,-3662,-47,-5664,-75,-8399,-103,-11924,-131,-15756,-159,-1,847,66,97,153,212,0,251,306,0,372,446,0,515,2,623,6,696,10,699,17,727,33,0,541,0,0,9,29,0,45,68,0,68,73,0,117,0,161,0,205,0,283,0,429,0,0,0,0,0,0,0,0,0,0,0,0,97877,4043,0,7498,19,610,1082,35544,1748,2926,0,244426,5273,0,9841,19,610,1082,98904,1776,3651,0,26.11298561,0.899113417,4.69e+12,0,0,0,0,0,0,0,1,5,16,25,37,49,59,106,214,328,455,760,938,1062,1340,2105,4,1,0,6.530153733,23.25789,13,"Southern",5,607,5,0.094830069908738,0.00751519306092609,-0.136412661580523,"test"
43.0182439333333,47.233,4.21475606666668,"ES0584A","ES",8,"NO2","2006",2533,"ES","Industrial",40,48.197,3667339.807,2076362.006,14478,165,225,352,498,5,592,870,12,1246,1639,22,2122,34,3443,52,5532,67,7680,84,9564,104,1,-10565,-97,-145,-250,-373,0,-483,-771,0,-1059,-1506,-1,-1963,-4,-2842,-13,-3670,-23,-4877,-36,-6595,-57,0,3697,84,124,187,243,0,277,369,0,458,501,0,602,0,903,3,1452,13,2129,26,2815,42,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,265902,7950,0,16124,0,0,421,90883,3101,5310,0,914378,12861,0,27980,260,1021,2443,222000,5628,8365,0,33.74739075,2.617152214,7.61e+12,1,5,12,22,34,49,54,58,62,71,80,110,163,210,381,605,926,1264,2257,3753,5163,6246,9995,4,2,7463,8.771488151,40.18032,13,"Southern",5,608,5,0.349667980714634,0.145492643185125,-0.192916636086586,"test"
44.7362270333333,40.219,-4.51722703333331,"ES0692A","ES",8,"NO2","2006",2552,"ES","Traffic",45,40.928,3660051.407,2064601.901,15145,287,389,626,926,5,1172,1832,13,2579,3410,29,4337,49,6222,81,7973,113,9704,149,11481,193,1,-12032,0,0,0,0,0,-2,-41,0,-102,-241,0,-407,0,-930,0,-1881,0,-3310,0,-5503,0,0,3040,0,1,15,40,0,79,227,0,483,721,0,1051,0,1517,0,1873,0,2346,0,2636,0,0,711,0,0,0,0,0,0,0,0,0,0,0,4,0,269,0,602,0,684,0,711,0,0,-30,0,0,0,0,0,0,0,-4,0,197371,0,0,7666,0,0,0,67384,0,0,0,934691,13770,29,84413,589,1120,1806,391914,3629,5540,0,29.01940346,2.561587095,7.56e+12,1,5,13,29,49,81,113,149,193,287,388,611,886,1093,1605,2096,2604,3119,4273,5269,6236,7278,9665,4,3,53119,8.771488151,47.27468,13,"Southern",5,616,5,0.34713174429949,0.142106002331435,-0.203130834494249,"test"
37.3830771,25.932,-11.4510771,"ES1038A","ES",8,"NO2","2006",2624,"ES","Background",26,21.652,3186322.478,2355292.293,3173,269,338,419,492,5,540,649,13,813,1067,29,1323,49,1689,81,1921,113,2144,146,2446,185,1,-11985,0,0,-25,-58,0,-89,-155,0,-379,-647,0,-972,0,-1911,0,-3448,0,-5126,0,-7055,0,0,440,0,0,0,0,0,0,0,0,2,66,0,102,0,162,0,237,0,311,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106972,0,0,19554,0,0,0,47992,0,0,0,396893,15234,0,60014,370,1468,2796,161570,4703,6705,0,10.19302082,0.947583795,7.5e+12,1,5,13,29,49,81,113,146,185,269,338,419,491,530,600,694,799,941,1154,1308,1430,1694,2207,4,3,17156,2.900288041,28.51366,9,"Atlantic",2,636,5,0.182282317726139,0.22581817644233,-0.160903597341826,"test"
33.3389323,38.808,5.46906770000001,"ES1161A","ES",8,"NO2","2006",2666,"ES","Traffic",834,31.334,3048181.203,2298951.996,4052,295,394,569,747,5,895,1301,13,1665,1972,29,2170,49,2727,81,3154,113,3555,149,3853,196,1,-7278,0,0,0,0,0,-2,-26,0,-97,-273,0,-515,0,-1123,0,-2047,0,-2895,0,-4115,0,0,685,0,0,9,20,0,27,46,0,110,169,0,192,0,299,0,391,0,549,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107348,0,0,2197,0,0,0,36915,0,0,0,383491,19164,272,45548,756,1641,2222,169642,4127,9680,0,8.267611504,0.598770916,7.01e+12,1,5,13,29,49,81,113,149,196,294,389,548,711,849,1226,1494,1669,1754,2060,2258,2280,2353,2412,4,2,16362,2.098488522,24.79347,12,"Southern",5,651,5,0.134211557053085,0.209593461481942,-0.824385620013739,"test"
38.7595536,17.019,-21.7405536,"ES1169A","ES",8,"NO2","2006",2672,"ES","Industrial",54,10.587,2934509.788,1599876.412,4024,77,80,83,97,5,116,198,11,353,463,20,678,27,1284,35,1646,43,2059,52,2525,61,1,-24553,-240,-361,-619,-885,0,-1100,-1666,-2,-2297,-3102,-9,-3939,-22,-5690,-46,-8385,-70,-11844,-97,-15772,-136,0,824,0,0,3,17,0,36,116,0,244,305,0,400,0,599,0,699,0,699,0,702,0,0,487,0,0,0,0,0,0,0,0,0,0,0,3,0,66,0,68,0,129,0,194,0,0,0,0,0,0,0,0,0,0,0,0,93558,7648,200,15597,644,1314,1955,33921,2779,4340,0,251006,15305,371,28159,1319,2681,3798,93382,5315,7789,0,19.5526371,0.637481332,4.69e+12,1,5,11,20,27,35,43,52,61,77,80,80,80,80,82,91,132,242,376,609,862,1126,2047,4,4,2248,6.530153733,31.70791,13,"Southern",5,654,5,0.0946558819962817,0.0082757068707616,-0.220326324619616,"test"
34.0597437,22.236,-11.8237437,"ES1208A","ES",8,"NO2","2006",2692,"ES","Traffic",101,23.304,3574461.749,2049666.123,6596,284,376,566,747,5,865,1050,13,1202,1448,29,1720,49,2465,81,2974,112,3417,145,4146,187,1,-3196,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,-220,0,-655,0,-1306,0,0,2486,170,181,198,250,4,278,303,10,327,427,23,511,40,776,63,932,85,1074,107,1418,131,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172846,0,0,3958,0,0,0,57752,0,0,0,546935,16001,146,56161,603,1237,1407,174203,2786,6947,0,13.31365204,1.347118855,7.33e+12,0,1,3,6,9,18,27,38,56,114,195,368,497,587,746,843,938,1068,1392,1637,1854,2200,3450,4,4,4735,4.161033531,25.49793,13,"Southern",5,658,5,0.317348032184435,0.137804840398234,-0.294227087957628,"test"
34.9972982666667,30.836,-4.16129826666668,"ES1231A","ES",8,"NO2","2006",2703,"ES","Background",115,32.436,3659027.082,2076488.557,14243,218,259,378,532,5,640,900,13,1245,1658,29,2182,48,3464,75,5048,98,6752,125,8939,158,1,-10868,0,0,-25,-116,0,-204,-519,0,-859,-1272,0,-1778,0,-2974,0,-4576,0,-6376,0,-7864,0,0,3381,52,52,68,106,2,130,176,5,260,346,11,430,18,598,28,1109,34,1630,41,2085,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,254557,0,0,11606,0,0,0,82708,0,0,0,865033,12893,0,48126,0,0,910,234566,3443,7722,0,27.80468559,2.305184841,7.6e+12,0,3,8,18,30,47,64,83,107,152,191,268,342,383,499,678,973,1387,2423,3348,4385,5849,9655,4,3,3316,8.771488151,37.14716,13,"Southern",5,660,5,0.346775297018064,0.145529086974247,-0.312884068193716,"test"
16.6390081666667,12.628,-4.01100816666666,"ES1259A","ES",8,"NO2","2006",2720,"ES","Industrial",30,13.394,2844865.155,1748617.72,634,117,125,125,125,1,125,125,4,125,140,10,212,18,298,34,394,50,460,69,503,90,0,-7193,-89,-114,-165,-203,-4,-232,-272,-9,-319,-396,-17,-490,-25,-772,-34,-1253,-43,-2343,-52,-3492,-63,-1,27,21,27,27,27,0,27,27,0,27,27,0,27,0,27,0,27,1,27,4,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39849,0,0,2682,0,0,0,18809,0,0,0,166665,5829,0,16899,0,0,220,61491,650,1647,0,8.256263733,0.541155994,4.97e+12,0,1,4,9,15,26,36,46,56,70,72,72,72,72,72,72,73,107,139,161,173,209,340,4,3,1551,3.147423488,12.8087,13,"Southern",5,665,5,0.0634611091192625,0.0511097963881692,-0.170664037196572,"test"
44.7635947,51.296,6.53240530000003,"ES1262A","ES",8,"NO2","2006",2723,"ES","Traffic",197,52.887,3661001.131,2085742.531,11727,207,277,407,548,4,672,992,10,1337,1681,23,2041,38,2848,60,4104,80,6042,102,7762,132,1,-9087,-58,-104,-188,-260,0,-317,-509,0,-744,-1037,0,-1364,0,-2113,0,-2976,-1,-3989,-9,-5424,-21,0,3312,0,0,0,0,0,0,3,0,40,208,0,429,0,748,0,1166,0,2039,0,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140807,0,0,0,0,0,0,11428,0,0,0,733134,10742,0,35378,102,1703,2633,150354,4502,7298,0,31.44601059,2.267891884,7.64e+12,1,4,10,23,38,60,80,102,132,207,277,407,548,672,978,1211,1372,1511,1861,2633,3632,4795,7629,4,2,3927,9.77749193,40.64441,13,"Southern",5,666,5,0.347462231730632,0.148194019507366,-0.405264706334819,"test"
28.9907991333333,32.155,3.16420086666666,"ES1278A","ES",8,"NO2","2006",2733,"ES","Industrial",713,19.176,3093332.034,1847944.951,2668,241,306,411,479,5,524,607,13,731,895,29,1065,48,1754,75,2217,102,2516,129,2615,164,1,-9992,-65,-105,-183,-269,0,-335,-516,0,-670,-848,0,-1035,0,-1449,-2,-2369,-7,-3805,-15,-5815,-26,0,687,0,0,0,0,0,0,0,0,13,54,0,97,0,303,0,523,0,667,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,35748,3564,0,6698,0,164,817,17954,1587,2215,0,188580,11697,574,26763,1113,1832,3018,83032,4490,6775,100,5.357708454,0.482828259,5.72e+12,1,5,13,29,48,75,102,129,164,241,306,408,461,488,511,547,566,566,630,710,841,871,897,4,4,24357,3.080645915,21.451,13,"Southern",5,669,5,0.149923260822943,0.0797137636476894,-0.762702570046796,"test"
5.08993393333333,3.251,-1.83893393333333,"ES1285A","ES",8,"NO2","2006",2738,"ES","Industrial",552,2.247,2898606.847,2439112.494,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24145,-292,-406,-611,-832,-5,-1040,-1651,-13,-2280,-2937,-29,-3684,-48,-6100,-76,-9123,-102,-12221,-133,-15712,-178,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239211,2147,163,9810,336,552,880,59428,1031,1534,27,3.690313339,1.248138547,7.07e+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2.472134401,5.58065,9,"Atlantic",2,671,5,0.0821622830753957,0.249956474278202,-0.671904986348227,"test"
12.5627334,19.247,6.68426660000001,"ES1287A","ES",8,"NO2","2006",2740,"ES","Industrial",1172,10.218,3112098.336,2307479.411,474,123,143,175,215,0,229,270,0,344,380,2,386,10,415,23,426,37,442,54,464,77,0,-23888,-184,-273,-447,-635,-5,-813,-1313,-13,-1902,-2657,-27,-3473,-39,-5714,-58,-8569,-76,-11790,-95,-15236,-120,-1,148,35,44,50,66,0,74,104,0,134,143,0,148,0,148,0,148,1,148,5,148,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94600,5000,0,11788,0,0,215,32598,807,1947,0,3.085290194,0.54186213,7.18e+12,0,0,0,2,10,23,36,49,62,88,99,125,149,155,155,155,155,155,155,155,155,155,155,4,4,61,2.147238164,5.42501,11,"Southern",5,672,5,0.156453607471041,0.212049161666198,-0.976255311717666,"test"
30.2654339333333,22.209,-8.05643393333333,"ES1312A","ES",8,"NO2","2006",2762,"ES","Industrial",2,27.711,3580663.816,2043675.15,7027,300,409,607,775,5,919,1302,13,1692,1995,29,2307,49,3072,81,3962,113,4479,149,5057,196,1,-14606,-17,-32,-86,-181,0,-253,-484,0,-762,-1095,0,-1470,0,-2553,0,-3983,0,-6050,0,-8576,-1,0,2307,272,344,446,512,5,561,692,13,891,1023,29,1113,49,1345,81,1356,113,1483,149,1719,191,1,430,27,53,110,146,0,166,220,0,299,360,0,414,0,430,0,430,0,430,0,430,5,0,0,0,0,0,0,0,0,0,0,0,173995,0,0,4365,0,0,0,75656,0,0,0,476084,4515,604,19749,912,1217,1634,186890,1908,2669,200,14.13732052,1.468391657,7.32e+12,0,0,0,0,0,0,0,0,0,1,12,48,102,162,328,419,475,583,977,1686,1992,2313,3648,4,4,0,4.161033531,22.74548,13,"Southern",5,675,5,0.31950624361281,0.136079577408222,-0.080451798670913,"test"
36.1529689666667,24.584,-11.5689689666667,"ES1339A","ES",8,"NO2","2006",2768,"ES","Traffic",19,22.156,3625554.134,2051453.628,4758,277,351,493,645,5,732,928,13,1151,1326,29,1507,46,1751,73,2276,102,2884,134,3429,177,1,-22252,-1,-15,-54,-133,0,-226,-512,0,-890,-1390,0,-2067,0,-4024,0,-6350,0,-9421,0,-13201,0,0,308,12,27,74,117,0,135,185,0,237,286,0,308,0,308,0,308,0,308,2,308,4,0,135,15,28,62,82,0,82,82,0,82,82,0,82,0,82,0,82,0,110,0,111,2,0,0,0,0,0,0,0,0,0,0,0,87311,0,0,4356,0,0,0,45265,0,0,0,274505,13097,810,36529,1558,2615,3466,115786,4180,6664,217,14.55681896,1.687056541,7.44e+12,1,5,13,29,46,73,102,132,171,250,296,357,446,515,659,810,929,1052,1276,1801,2356,2892,4083,4,4,20003,5.044847601,33.33199,13,"Southern",5,676,5,0.335127293390404,0.138319600892224,-0.142220030997144,"test"
15.7238027333333,9.275,-6.44880273333333,"ES1348A","ES",8,"NO2","2006",2772,"ES","Background",1034,7.387,3643023.295,2177617.285,294,26,26,26,26,4,26,26,9,26,26,16,26,21,26,24,81,26,150,26,174,26,1,-22463,-95,-141,-247,-381,0,-505,-898,0,-1428,-2038,-1,-2759,-5,-4596,-12,-6782,-21,-9698,-33,-13274,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53441,2155,0,6551,0,0,92,19122,546,1336,0,202944,10227,597,25951,1187,2059,2723,70692,4150,6471,140,2.719956875,0.533779681,7.93e+12,1,4,9,16,21,24,26,26,26,26,26,26,26,26,26,26,26,26,26,81,141,141,261,4,1,483,3.482930005,17.15401,5,"Alpine",1,677,5,0.341206257534828,0.174651844103246,-0.917291637495985,"test"
33.5040568666667,29.377,-4.12705686666665,"ES1349A","ES",8,"NO2","2006",2773,"ES","Traffic",127,24.714,3269411.421,2317366.779,781,174,209,254,286,5,314,365,12,374,374,25,385,39,418,59,426,76,480,95,549,121,1,-25751,-68,-117,-269,-453,0,-589,-1100,0,-1822,-2708,-1,-3793,-3,-6163,-8,-9066,-16,-12587,-24,-16784,-33,0,383,31,53,88,115,0,143,194,0,203,203,0,203,0,203,3,204,6,228,9,297,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45272,0,0,200,0,0,0,15266,0,0,0,230631,9195,528,23682,748,1591,1961,69137,2844,3942,131,11.78381729,0.997635722,7.58e+12,1,5,12,25,39,56,70,86,108,143,156,166,171,171,171,171,171,171,171,178,208,208,312,4,3,8670,5.364034565,25.44959,9,"Atlantic",2,678,5,0.211195824522208,0.21489649716229,-0.328032281938116,"test"
31.1131774666667,33.953,2.83982253333333,"ES1424A","ES",8,"NO2","2006",2822,"ES","Traffic",9,28.756,3041798.488,2408785.027,2796,259,335,469,602,5,687,944,13,1277,1534,29,1746,49,1974,81,2115,113,2317,144,2524,177,1,-15963,-23,-30,-52,-87,0,-130,-306,0,-458,-725,0,-1083,0,-2174,0,-4097,0,-6181,-4,-8825,-12,0,1295,17,26,90,167,0,220,341,0,444,506,0,596,0,730,0,871,4,1073,6,1244,9,0,99,15,37,44,44,0,44,48,0,75,98,0,99,0,99,0,99,0,99,0,99,1,0,0,0,0,0,0,0,0,0,0,0,57186,0,0,0,0,0,0,22990,0,0,0,389089,14940,479,45095,1054,2663,4295,164553,6050,10164,134,10.24117565,1.134758949,7.33e+12,1,5,13,29,49,81,109,138,167,227,272,335,391,422,518,675,780,870,964,964,964,964,964,4,4,25294,2.363300686,29.74988,9,"Atlantic",2,694,5,0.13199048326316,0.241222858487259,-0.110163162309808,"test"
21.5544093,17.888,-3.66640929999998,"ES1433A","ES",8,"NO2","2006",2829,"ES","Industrial",257,17.18,3061860.354,2372283.271,1294,75,88,110,131,5,145,179,12,228,252,20,314,26,422,33,468,43,557,52,733,59,1,-19853,-107,-151,-260,-387,0,-517,-954,-1,-1473,-2018,-7,-2672,-15,-4472,-26,-6633,-35,-9161,-46,-12221,-61,0,477,0,3,20,41,0,55,86,0,111,124,0,134,0,181,0,213,0,241,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277688,9209,109,22683,565,1158,2092,107093,3140,5667,0,7.235405922,0.763959706,7.26e+12,1,5,12,20,26,33,43,52,59,75,85,90,90,90,93,117,128,180,241,255,316,443,645,4,2,2598,2.70516023,16.94561,9,"Atlantic",2,698,5,0.138971663646364,0.230711188897487,-0.461284263248851,"test"
